Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2,,,,,,,,,,,,,,Column1,Column2
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-74_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-75_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-73_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-79_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-70_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-72_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-72_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,16 *,Received: &_DATA_50.00_150.00_0_-59_16_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_0_-67_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_25.00_25.00_25.00_25.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_10_-65_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_25.00_52.58_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_52.58_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,15 *,Received: &_DATA_50.00_150.00_10_-75_15_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_25.00_54.42_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_54.42_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,8 *,Received: &_DATA_50.00_150.00_10_-81_8_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_25.00_55.36_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_55.36_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-42 *,Received: &_DATA_50.00_150.00_10_-57_-42_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_25.00_51.27_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_25.00_51.27_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-77 *,Received: &_DATA_50.00_150.00_10_-29_-77_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.92_46.33_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.92_46.33_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-89 *,Received: &_DATA_50.00_150.00_10_-50_-89_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_26.17_50.08_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_26.17_50.08_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-93 *,Received: &_DATA_50.00_150.00_10_-39_-93_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_28.21_48.04_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_28.21_48.04_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-14_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_32.47_43.78_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_32.47_43.78_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-28_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_30.08_46.18_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_30.08_46.18_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-33_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.29_46.96_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.29_46.96_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-30_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.76_46.49_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.76_46.49_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_10_-29_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.92_46.33_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.92_46.33_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-32_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.34_46.91_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.34_46.91_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-30_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.71_46.54_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.71_46.54_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_10_-1_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_34.75_41.50_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_34.75_41.50_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-15_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_32.28_43.97_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_32.28_43.97_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_10_-32_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.39_46.86_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.39_46.86_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_10_-35_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_28.81_47.44_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_28.81_47.44_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-25_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_30.55_45.70_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_30.55_45.70_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_10_-14_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_32.54_43.71_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_32.54_43.71_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_20_-1_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_31.84_44.41_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_31.84_44.41_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_20_-18_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_28.74_47.51_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_28.74_47.51_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_20_-26_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_27.43_48.82_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_27.43_48.82_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_20_-25_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_27.48_48.77_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_27.48_48.77_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_20_-25_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_27.48_48.77_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_27.48_48.77_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_20_-27_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_27.22_49.03_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_27.22_49.03_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-95 *,Received: &_DATA_50.00_150.00_20_-28_-95_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_27.01_49.24_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_27.01_49.24_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_20_-27_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_27.12_49.13_60.00_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_27.12_49.13_60.00_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_20_-13_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.64_46.61_59.51_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.64_46.61_59.51_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-93 *,Received: &_DATA_50.00_150.00_20_-15_-93_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_29.32_46.93_56.06_25.00_*,,,,,,,,,
,,,,,,,,,25.00 *,Received control message: &_PWM_51.25_29.32_46.93_56.06_25.00_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,0.000000 *,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,-94 *,Received: &_DATA_50.00_150.00_20_-23_-94_*,,,,,,,,,
,,,,,,,,,25.00 *,Received: &_PWM_51.25_27.85_48.40_52.47_25.00_*,,,,,,,,,
,,,,,,,,52.47,25,Received control message: &_PWM_51.25_27.85_48.40_52.47_25.00_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-27_-94_*,,,,,,,,,
,,,,,,,,48.9,27.35,Received: &_PWM_51.25_27.22_49.03_48.90_27.35_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_27.22_49.03_48.90_27.35_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-15_-93_*,,,,,,,,,
,,,,,,,,45.47,30.78,Received: &_PWM_51.25_29.27_46.98_45.47_30.78_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_29.27_46.98_45.47_30.78_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-8_-94_*,,,,,,,,,
,,,,,,,,41.88,34.37,Received: &_PWM_51.25_30.58_45.67_41.88_34.37_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_30.58_45.67_41.88_34.37_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-10_-94_*,,,,,,,,,
,,,,,,,,38.33,37.92,Received: &_PWM_51.25_30.16_46.09_38.33_37.92_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_30.16_46.09_38.33_37.92_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-9_-93_*,,,,,,,,,
,,,,,,,,34.86,41.39,Received: &_PWM_51.25_30.42_45.83_34.86_41.39_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_30.42_45.83_34.86_41.39_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-5_-92_*,,,,,,,,,
,,,,,,,,31.44,44.81,Received: &_PWM_51.25_31.11_45.14_31.44_44.81_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_31.11_45.14_31.44_44.81_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-10_-62_*,,,,,,,,,
,,,,,,,,30.89,45.36,Received: &_PWM_51.25_30.21_46.04_30.89_45.36_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_30.21_46.04_30.89_45.36_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-3_41_*,,,,,,,,,
,,,,,,,,39.16,37.09,Received: &_PWM_51.25_31.42_44.83_39.16_37.09_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_31.42_44.83_39.16_37.09_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_20_-6_90_*,,,,,,,,,
,,,,,,,,44.94,31.31,Received: &_PWM_51.25_30.93_45.32_44.94_31.31_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_30.93_45.32_44.94_31.31_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-19_86_*,,,,,,,,,
,,,,,,,,45.6,30.65,Received: &_PWM_51.25_25.66_50.59_45.60_30.65_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_25.66_50.59_45.60_30.65_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-3_63_*,,,,,,,,,
,,,,,,,,45.03,31.22,Received: &_PWM_51.25_28.24_48.01_45.03_31.22_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_28.24_48.01_45.03_31.22_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-27_51_*,,,,,,,,,
,,,,,,,,44.75,31.5,Received: &_PWM_51.25_25.00_52.04_44.75_31.50_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_52.04_44.75_31.50_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_-24_46_*,,,,,,,,,
,,,,,,,,44.87,31.38,Received: &_PWM_51.25_25.00_51.57_44.87_31.38_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_25.00_51.57_44.87_31.38_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
,,,,,,,,,,Received: &_DATA_50.00_150.00_30_0_45_*,,,,,,,,,
,,,,,,,,45.28,30.97,Received: &_PWM_51.25_28.78_47.47_45.28_30.97_*,,,,,,,,,
,,,,,,,,,,Received control message: &_PWM_51.25_28.78_47.47_45.28_30.97_*,,,,,,,,,
,,,,,,,,,,Received: &_PID_1.000000_0.700000_0.000000_*,,,,,,,,,
